# ID	x	y	Flux	Bkg	m
1.0000e+00	6.3400e+02	1.4950e+03	2.2527e+06	3.4290e+03	9.4182e+00
2.0000e+00	6.7500e+02	1.9380e+03	1.8706e+06	3.4320e+03	9.6200e+00
3.0000e+00	4.4600e+02	2.3000e+03	2.4233e+06	3.4320e+03	9.3390e+00
4.0000e+00	1.7720e+03	5.7800e+02	2.4121e+06	3.4270e+03	9.3440e+00
5.0000e+00	1.8800e+02	3.9230e+03	1.3138e+06	3.4280e+03	1.0004e+01
6.0000e+00	7.0400e+02	2.2630e+03	1.5668e+06	3.4340e+03	9.8124e+00
7.0000e+00	9.6600e+02	1.6540e+03	1.2806e+06	3.4310e+03	1.0031e+01
8.0000e+00	1.3120e+03	4.4000e+03	2.1996e+06	3.4320e+03	9.4441e+00
9.0000e+00	1.3650e+03	4.3300e+03	1.5526e+06	3.4320e+03	9.8223e+00
1.0000e+01	2.2780e+03	3.8450e+03	1.3713e+06	3.4210e+03	9.9572e+00
1.1000e+01	2.0800e+02	8.4400e+02	1.3218e+06	3.4340e+03	9.9971e+00
1.2000e+01	5.7700e+02	4.3150e+03	7.5398e+05	3.4300e+03	1.0607e+01
1.3000e+01	1.5980e+03	4.6500e+02	9.0085e+05	3.4170e+03	1.0413e+01
1.4000e+01	1.9320e+03	1.5610e+03	7.1538e+05	3.4290e+03	1.0664e+01
1.5000e+01	1.7980e+03	2.8800e+02	8.8239e+05	3.4220e+03	1.0436e+01
1.6000e+01	2.3850e+03	1.0910e+03	7.2346e+05	3.4200e+03	1.0651e+01
1.7000e+01	3.6000e+02	2.4310e+03	9.1430e+05	3.4200e+03	1.0397e+01
1.8000e+01	2.2600e+03	3.2970e+03	2.7474e+06	3.4230e+03	9.2027e+00
1.9000e+01	3.6500e+02	3.5970e+03	8.8703e+05	3.4230e+03	1.0430e+01
2.0000e+01	5.8300e+02	4.2220e+03	5.0395e+05	3.4300e+03	1.1044e+01
2.1000e+01	1.6770e+03	4.4980e+03	4.3229e+05	3.4270e+03	1.1211e+01
2.2000e+01	6.8400e+02	1.7410e+03	5.4761e+05	3.4330e+03	1.0954e+01
2.3000e+01	1.0110e+03	5.0000e+02	5.8298e+05	3.4380e+03	1.0886e+01
2.4000e+01	2.4590e+03	3.2150e+03	2.6102e+05	3.4210e+03	1.1758e+01
2.5000e+01	6.6800e+02	2.3560e+03	4.3916e+05	3.4220e+03	1.1193e+01
2.6000e+01	1.0010e+03	1.6880e+03	3.9313e+05	3.4300e+03	1.1314e+01
2.7000e+01	1.9310e+03	1.6530e+03	3.6922e+05	3.4280e+03	1.1382e+01
2.8000e+01	1.2840e+03	2.3340e+03	3.4428e+05	3.4320e+03	1.1458e+01
2.9000e+01	2.3400e+02	1.6380e+03	4.0328e+05	3.4240e+03	1.1286e+01
3.0000e+01	3.9100e+02	2.5130e+03	2.7454e+05	3.4300e+03	1.1703e+01
3.1000e+01	5.1800e+02	3.5400e+03	2.6512e+05	3.4310e+03	1.1741e+01
3.2000e+01	4.0500e+02	3.7160e+03	4.1789e+05	3.4220e+03	1.1247e+01
3.3000e+01	1.8680e+03	8.2900e+02	6.5488e+05	3.4120e+03	1.0760e+01
3.4000e+01	1.0290e+03	2.5910e+03	2.7476e+05	3.4260e+03	1.1703e+01
3.5000e+01	5.5500e+02	3.3330e+03	2.4540e+05	3.4260e+03	1.1825e+01
3.6000e+01	5.7400e+02	1.1750e+03	6.0567e+05	3.4370e+03	1.0844e+01
3.7000e+01	1.8150e+03	3.2400e+03	1.9145e+05	3.4430e+03	1.2095e+01
3.8000e+01	3.4800e+02	4.2110e+03	1.8448e+05	3.4280e+03	1.2135e+01
3.9000e+01	2.0550e+03	1.5550e+03	1.9270e+05	3.4280e+03	1.2088e+01
4.0000e+01	1.0050e+03	2.3220e+03	2.0471e+05	3.4270e+03	1.2022e+01
4.1000e+01	2.0780e+03	2.8620e+03	1.7407e+05	3.4290e+03	1.2198e+01
4.2000e+01	2.2980e+03	2.2770e+03	5.6567e+05	3.4170e+03	1.0919e+01
4.3000e+01	2.1540e+03	3.6200e+03	1.5512e+05	3.4270e+03	1.2323e+01
4.4000e+01	2.0800e+02	9.4000e+02	2.4265e+05	3.4270e+03	1.1838e+01
4.5000e+01	6.0000e+02	4.4190e+03	1.5949e+05	3.4220e+03	1.2293e+01
4.6000e+01	2.3210e+03	3.6600e+03	1.4831e+05	3.4210e+03	1.2372e+01
4.7000e+01	9.0900e+02	1.4220e+03	1.6188e+05	3.4300e+03	1.2277e+01
4.8000e+01	6.0300e+02	3.8500e+03	1.3976e+05	3.4300e+03	1.2437e+01
4.9000e+01	1.0220e+03	3.1400e+02	3.4000e+04	3.4230e+03	1.3971e+01
5.0000e+01	5.0100e+02	3.9360e+03	1.3160e+05	3.4300e+03	1.2502e+01
5.1000e+01	2.2800e+03	3.9760e+03	1.1358e+05	3.4180e+03	1.2662e+01
5.2000e+01	5.2000e+02	1.2960e+03	1.3534e+05	3.4300e+03	1.2471e+01
5.3000e+01	1.3120e+03	6.1000e+02	1.4397e+05	3.4370e+03	1.2404e+01
5.4000e+01	1.1060e+03	1.8030e+03	1.2294e+05	3.4260e+03	1.2576e+01
5.5000e+01	1.8550e+03	4.4060e+03	1.0741e+05	3.4230e+03	1.2722e+01
5.6000e+01	1.2800e+02	1.4660e+03	1.3421e+05	3.4230e+03	1.2481e+01
5.7000e+01	1.9130e+03	3.2950e+03	1.0256e+05	3.4350e+03	1.2773e+01
5.8000e+01	2.3200e+02	3.1700e+03	1.0747e+05	3.4260e+03	1.2722e+01
5.9000e+01	1.9190e+03	2.4080e+03	9.8531e+04	3.4220e+03	1.2816e+01
6.0000e+01	7.9400e+02	2.3760e+03	1.8372e+05	3.4350e+03	1.2140e+01
6.1000e+01	1.3440e+03	2.6600e+03	1.2843e+05	3.4310e+03	1.2528e+01
6.2000e+01	1.9980e+03	1.7060e+03	7.7575e+04	3.4250e+03	1.3076e+01
6.3000e+01	1.1320e+03	2.6970e+03	2.3961e+05	3.4310e+03	1.1851e+01
6.4000e+01	8.9600e+02	3.0960e+03	8.5010e+04	3.4370e+03	1.2976e+01
6.5000e+01	6.4000e+02	3.3530e+03	5.6026e+05	3.4300e+03	1.0929e+01
6.6000e+01	2.5800e+02	8.3900e+02	1.7159e+05	3.4390e+03	1.2214e+01
6.7000e+01	2.3400e+03	4.2200e+02	2.8515e+05	3.4140e+03	1.1662e+01
6.8000e+01	2.3040e+03	4.1600e+03	6.7419e+04	3.4180e+03	1.3228e+01
6.9000e+01	1.2920e+03	5.0000e+02	6.0605e+05	3.4290e+03	1.0844e+01
7.0000e+01	1.8800e+03	1.7640e+03	7.3431e+04	3.4210e+03	1.3135e+01
7.1000e+01	2.0770e+03	1.6670e+03	7.3797e+04	3.4250e+03	1.3130e+01
7.2000e+01	1.3100e+03	2.6960e+03	7.4919e+04	3.4350e+03	1.3114e+01
7.3000e+01	2.3380e+03	3.0700e+03	1.2651e+05	3.4230e+03	1.2545e+01
7.4000e+01	2.0090e+03	2.5870e+03	6.4144e+04	3.4240e+03	1.3282e+01
7.5000e+01	2.0990e+03	7.4800e+02	1.8444e+05	3.4160e+03	1.2135e+01
7.6000e+01	2.1390e+03	9.5600e+02	7.4051e+04	3.4130e+03	1.3126e+01
7.7000e+01	2.1140e+03	2.5570e+03	7.9986e+04	3.4180e+03	1.3042e+01
7.8000e+01	2.1060e+03	4.3630e+03	1.1130e+05	3.4240e+03	1.2684e+01
7.9000e+01	8.5200e+02	1.1640e+03	1.8626e+05	3.4240e+03	1.2125e+01
8.0000e+01	1.2370e+03	1.0640e+03	9.8868e+04	3.4210e+03	1.2812e+01
8.1000e+01	1.6320e+03	2.2230e+03	5.8437e+04	3.4230e+03	1.3383e+01
8.2000e+01	1.4010e+03	1.1440e+03	1.0907e+05	3.4230e+03	1.2706e+01
8.3000e+01	2.4900e+02	1.4020e+03	7.2556e+04	3.4210e+03	1.3148e+01
8.4000e+01	1.8700e+02	2.7100e+03	6.0196e+04	3.4230e+03	1.3351e+01
8.5000e+01	1.1180e+03	2.8300e+02	1.3530e+05	3.4310e+03	1.2472e+01
8.6000e+01	2.0520e+03	9.4000e+02	6.4700e+04	3.4140e+03	1.3273e+01
8.7000e+01	1.0670e+03	3.3910e+03	8.7122e+04	3.4430e+03	1.2950e+01
8.8000e+01	5.1300e+02	3.9050e+03	1.1490e+05	3.4310e+03	1.2649e+01
8.9000e+01	1.7140e+03	3.1900e+02	6.6833e+04	3.4150e+03	1.3238e+01
9.0000e+01	1.2480e+03	5.7400e+02	1.4180e+05	3.4330e+03	1.2421e+01
9.1000e+01	2.1390e+03	3.0610e+03	4.5202e+04	3.4230e+03	1.3662e+01
9.2000e+01	6.2700e+02	2.9400e+02	9.7572e+04	3.4310e+03	1.2827e+01
9.3000e+01	1.0240e+03	2.4100e+02	1.8232e+05	3.4270e+03	1.2148e+01
9.4000e+01	2.2000e+03	3.5360e+03	1.4070e+05	3.4220e+03	1.2429e+01
9.5000e+01	9.8800e+02	1.8300e+02	2.0041e+05	3.4290e+03	1.2045e+01
9.6000e+01	9.1100e+02	1.6050e+03	5.0901e+04	3.4230e+03	1.3533e+01
9.7000e+01	1.8560e+03	3.0320e+03	3.8791e+04	3.4350e+03	1.3828e+01
9.8000e+01	1.9690e+03	2.1610e+03	9.9229e+04	3.4260e+03	1.2808e+01
9.9000e+01	2.4060e+03	5.5800e+02	1.3006e+05	3.4140e+03	1.2515e+01
1.0000e+02	1.3230e+03	1.7280e+03	2.3360e+05	3.4220e+03	1.1879e+01
1.0100e+02	3.2200e+02	2.7910e+03	4.8576e+04	3.4250e+03	1.3584e+01
1.0200e+02	1.0120e+03	2.1140e+03	4.1876e+04	3.4250e+03	1.3745e+01
1.0300e+02	1.4130e+03	4.4780e+03	8.3081e+04	3.4270e+03	1.3001e+01
1.0400e+02	5.4600e+02	3.9530e+03	1.2934e+05	3.4270e+03	1.2521e+01
1.0500e+02	1.6600e+03	2.0100e+03	1.1594e+05	3.4180e+03	1.2639e+01
1.0600e+02	1.9760e+03	1.9820e+03	4.8597e+04	3.4210e+03	1.3583e+01
1.0700e+02	9.6900e+02	2.4200e+03	3.8601e+04	3.4300e+03	1.3834e+01
1.0800e+02	1.9060e+03	1.9560e+03	1.4913e+05	3.4130e+03	1.2366e+01
1.0900e+02	1.8790e+03	2.3700e+03	1.2037e+05	3.4220e+03	1.2599e+01
1.1000e+02	2.3730e+03	2.3260e+03	2.8769e+05	3.4210e+03	1.1653e+01
1.1100e+02	1.9630e+03	1.5620e+03	1.2913e+05	3.4330e+03	1.2522e+01
1.1200e+02	1.1050e+03	9.1000e+02	1.3754e+05	3.4240e+03	1.2454e+01
1.1300e+02	1.8500e+02	3.0900e+03	3.7182e+04	3.4190e+03	1.3874e+01
1.1400e+02	6.8700e+02	2.9400e+02	7.2340e+04	3.4370e+03	1.3152e+01
1.1500e+02	1.7910e+03	3.3550e+03	3.4434e+04	3.4400e+03	1.3958e+01
1.1600e+02	4.9000e+02	4.0940e+03	3.3481e+04	3.4250e+03	1.3988e+01
1.1700e+02	2.3350e+03	1.3830e+03	1.1643e+05	3.4320e+03	1.2635e+01
1.1800e+02	1.8660e+03	2.6980e+03	3.2886e+04	3.4270e+03	1.4007e+01
1.1900e+02	2.0900e+03	1.5600e+03	1.1537e+05	3.4260e+03	1.2645e+01
1.2000e+02	1.3660e+03	4.0700e+03	3.2276e+04	3.4270e+03	1.4028e+01
1.2100e+02	1.2150e+03	1.0410e+03	4.0716e+04	3.4290e+03	1.3776e+01
1.2200e+02	5.6300e+02	3.1770e+03	4.0129e+04	3.4320e+03	1.3791e+01
1.2300e+02	1.0730e+03	1.9360e+03	2.5463e+05	3.4220e+03	1.1785e+01
1.2400e+02	1.3970e+03	1.6800e+03	3.3448e+04	3.4220e+03	1.3989e+01
1.2500e+02	1.0120e+03	7.5700e+02	7.9735e+04	3.4300e+03	1.3046e+01
1.2600e+02	1.4900e+03	4.4230e+03	3.1825e+04	3.4200e+03	1.4043e+01
1.2700e+02	2.3900e+03	4.6200e+02	3.4807e+04	3.4120e+03	1.3946e+01
1.2800e+02	1.5160e+03	2.4850e+03	3.0787e+04	3.4300e+03	1.4079e+01
1.2900e+02	2.2300e+03	2.5100e+02	4.3885e+04	3.4120e+03	1.3694e+01
1.3000e+02	1.5800e+03	1.4990e+03	5.2287e+04	3.4270e+03	1.3504e+01
1.3100e+02	2.4420e+03	4.2400e+03	3.3911e+04	3.4040e+03	1.3974e+01
1.3200e+02	1.7990e+03	4.6100e+02	1.1088e+05	3.4080e+03	1.2688e+01
1.3300e+02	2.4500e+02	3.1320e+03	3.0239e+04	3.4230e+03	1.4099e+01
1.3400e+02	7.1700e+02	1.1040e+03	9.1004e+04	3.4280e+03	1.2902e+01
1.3500e+02	2.1250e+03	4.2840e+03	3.7787e+04	3.4190e+03	1.3857e+01
1.3600e+02	9.7500e+02	2.9070e+03	2.8461e+04	3.4380e+03	1.4164e+01
1.3700e+02	8.2800e+02	2.6700e+03	7.2015e+04	3.4300e+03	1.3156e+01
1.3800e+02	4.0400e+02	1.2500e+03	2.9432e+04	3.4200e+03	1.4128e+01
1.3900e+02	1.8820e+03	3.2600e+03	6.7082e+04	3.4330e+03	1.3233e+01
1.4000e+02	1.7330e+03	8.5400e+02	1.7648e+05	3.4110e+03	1.2183e+01
1.4100e+02	1.1770e+03	1.0100e+03	4.9059e+04	3.4270e+03	1.3573e+01
1.4200e+02	1.1100e+03	2.5850e+03	1.0080e+05	3.4290e+03	1.2791e+01
1.4300e+02	9.0800e+02	3.2240e+03	5.1943e+04	3.4350e+03	1.3511e+01
1.4400e+02	1.0340e+03	9.2700e+02	6.7947e+04	3.4280e+03	1.3220e+01
1.4500e+02	1.8720e+03	1.2900e+03	4.0169e+04	3.4170e+03	1.3790e+01
1.4600e+02	8.7100e+02	2.4020e+03	2.5620e+04	3.4290e+03	1.4279e+01
1.4700e+02	6.1300e+02	2.7770e+03	1.3407e+05	3.4300e+03	1.2482e+01
1.4800e+02	1.5730e+03	4.4440e+03	2.3973e+04	3.4220e+03	1.4351e+01
1.4900e+02	1.2800e+03	4.3370e+03	2.6146e+04	3.4210e+03	1.4256e+01
1.5000e+02	2.2810e+03	2.6410e+03	8.5194e+04	3.4190e+03	1.2974e+01
1.5100e+02	3.3800e+02	3.8550e+03	6.0685e+04	3.4250e+03	1.3342e+01
1.5200e+02	5.7600e+02	9.2800e+02	3.0708e+04	3.4230e+03	1.4082e+01
1.5300e+02	4.4200e+02	2.5190e+03	7.5065e+04	3.4200e+03	1.3111e+01
1.5400e+02	6.0700e+02	3.3050e+03	1.0720e+05	3.4270e+03	1.2725e+01
1.5500e+02	1.8220e+03	6.1000e+02	2.6724e+04	3.4160e+03	1.4233e+01
1.5600e+02	1.9920e+03	9.8000e+02	4.3962e+04	3.4140e+03	1.3692e+01
1.5700e+02	1.3350e+03	8.3400e+02	9.3419e+04	3.4260e+03	1.2874e+01
1.5800e+02	1.1010e+03	3.8760e+03	4.4540e+04	3.4250e+03	1.3678e+01
1.5900e+02	1.9000e+02	3.5000e+02	9.9503e+04	3.4200e+03	1.2805e+01
1.6000e+02	2.1130e+03	4.7100e+02	8.9468e+04	3.4160e+03	1.2921e+01
1.6100e+02	1.9560e+03	1.0110e+03	5.3469e+04	3.4110e+03	1.3480e+01
1.6200e+02	1.4740e+03	4.4840e+03	6.7428e+04	3.4280e+03	1.3228e+01
1.6300e+02	2.2780e+03	3.1350e+03	2.0578e+04	3.4210e+03	1.4516e+01
1.6400e+02	2.1390e+03	4.0720e+03	3.3019e+04	3.4170e+03	1.4003e+01
1.6500e+02	4.5700e+02	3.8860e+03	8.0087e+04	3.4260e+03	1.3041e+01
1.6600e+02	5.4800e+02	1.9070e+03	2.7151e+04	3.4210e+03	1.4216e+01
1.6700e+02	3.7200e+02	2.9710e+03	5.1945e+04	3.4270e+03	1.3511e+01
1.6800e+02	1.2990e+03	1.4630e+03	2.3434e+04	3.4200e+03	1.4375e+01
1.6900e+02	2.1130e+03	3.1460e+03	7.3094e+04	3.4230e+03	1.3140e+01
1.7000e+02	1.8100e+02	4.2410e+03	5.7960e+04	3.4270e+03	1.3392e+01
1.7100e+02	2.1700e+03	2.2100e+03	5.3404e+04	3.4190e+03	1.3481e+01
1.7200e+02	1.0410e+03	1.6350e+03	2.1604e+04	3.4230e+03	1.4464e+01
1.7300e+02	8.8600e+02	3.8200e+02	5.1461e+04	3.4300e+03	1.3521e+01
1.7400e+02	2.4300e+02	1.2510e+03	2.5153e+04	3.4200e+03	1.4299e+01
1.7500e+02	1.6330e+03	2.4400e+02	2.8171e+04	3.4140e+03	1.4175e+01
1.7600e+02	2.0700e+03	3.6930e+03	4.7100e+04	3.4290e+03	1.3617e+01
1.7700e+02	2.3210e+03	4.0430e+03	3.8433e+04	3.4160e+03	1.3838e+01
1.7800e+02	1.2620e+03	2.6610e+03	3.5661e+04	3.4320e+03	1.3920e+01
1.7900e+02	2.1480e+03	4.3820e+03	1.5716e+04	3.4170e+03	1.4809e+01
1.8000e+02	1.7070e+03	5.0800e+02	2.3513e+04	3.4170e+03	1.4372e+01
1.8100e+02	2.3070e+03	3.0970e+03	3.1662e+04	3.4220e+03	1.4049e+01
1.8200e+02	2.1200e+02	1.4600e+03	1.3459e+05	3.4190e+03	1.2477e+01
1.8300e+02	1.3530e+03	7.9300e+02	5.0197e+04	3.4280e+03	1.3548e+01
1.8400e+02	1.8400e+03	3.9540e+03	5.8078e+04	3.4260e+03	1.3390e+01
1.8500e+02	5.7400e+02	3.4770e+03	1.9681e+04	3.4270e+03	1.4565e+01
1.8600e+02	1.8760e+03	4.0090e+03	2.5650e+04	3.4220e+03	1.4277e+01
1.8700e+02	2.9600e+02	1.4520e+03	2.8307e+04	3.4230e+03	1.4170e+01
1.8800e+02	1.8900e+02	7.6500e+02	7.1318e+04	3.4270e+03	1.3167e+01
1.8900e+02	3.9900e+02	3.0880e+03	2.9399e+04	3.4260e+03	1.4129e+01
1.9000e+02	5.9900e+02	1.9650e+03	3.2227e+04	3.4220e+03	1.4029e+01
1.9100e+02	4.9600e+02	1.5520e+03	7.6614e+04	3.4210e+03	1.3089e+01
1.9200e+02	1.8720e+03	7.1100e+02	3.9486e+04	3.4110e+03	1.3809e+01
1.9300e+02	6.9000e+02	2.9290e+03	4.0460e+04	3.4250e+03	1.3782e+01
1.9400e+02	8.4400e+02	1.2240e+03	3.6683e+04	3.4280e+03	1.3889e+01
1.9500e+02	1.1060e+03	4.1920e+03	3.6837e+04	3.4200e+03	1.3884e+01
1.9600e+02	5.0500e+02	1.4900e+03	3.9957e+04	3.4320e+03	1.3796e+01
1.9700e+02	1.7940e+03	3.1290e+03	2.4346e+04	3.4390e+03	1.4334e+01
1.9800e+02	1.9180e+03	1.8990e+03	2.8064e+04	3.4240e+03	1.4180e+01
1.9900e+02	1.8340e+03	1.9600e+03	4.1721e+04	3.4130e+03	1.3749e+01
2.0000e+02	4.4000e+02	6.9400e+02	9.4209e+04	3.4270e+03	1.2865e+01
2.0100e+02	2.4150e+03	2.0010e+03	1.8410e+04	3.4250e+03	1.4637e+01
2.0200e+02	1.6060e+03	4.2990e+03	3.4690e+04	3.4220e+03	1.3949e+01
2.0300e+02	2.0200e+03	3.4270e+03	1.5778e+04	3.4290e+03	1.4805e+01
2.0400e+02	1.3220e+03	6.9300e+02	3.8105e+04	3.4270e+03	1.3848e+01
2.0500e+02	4.4800e+02	1.0070e+03	4.4365e+04	3.4230e+03	1.3682e+01
2.0600e+02	1.3310e+03	3.7290e+03	1.5365e+04	3.4360e+03	1.4834e+01
2.0700e+02	9.7900e+02	4.4780e+03	1.4667e+04	3.4190e+03	1.4884e+01
2.0800e+02	1.1120e+03	1.8490e+03	3.2206e+04	3.4240e+03	1.4030e+01
2.0900e+02	2.1670e+03	1.9340e+03	4.0194e+04	3.4230e+03	1.3790e+01
2.1000e+02	2.2010e+03	1.4900e+03	1.5769e+04	3.4270e+03	1.4805e+01
2.1100e+02	2.3630e+03	3.7520e+03	5.3305e+04	3.4140e+03	1.3483e+01
2.1200e+02	5.1800e+02	2.6530e+03	7.0436e+04	3.4180e+03	1.3181e+01
2.1300e+02	7.8300e+02	2.8730e+03	2.6082e+04	3.4290e+03	1.4259e+01
2.1400e+02	1.9560e+03	2.0930e+03	2.6352e+04	3.4195e+03	1.4248e+01
2.1500e+02	2.2230e+03	2.7170e+03	3.1816e+04	3.4210e+03	1.4043e+01
2.1600e+02	1.2500e+02	9.9200e+02	2.4247e+04	3.4180e+03	1.4338e+01
2.1700e+02	1.4830e+03	7.9400e+02	1.6999e+04	3.4270e+03	1.4724e+01
2.1800e+02	9.3200e+02	1.1440e+03	3.4204e+04	3.4260e+03	1.3965e+01
2.1900e+02	5.9400e+02	1.6130e+03	2.4484e+04	3.4240e+03	1.4328e+01
2.2000e+02	1.1960e+03	2.2670e+03	4.9036e+04	3.4220e+03	1.3574e+01
2.2100e+02	1.9180e+03	3.9650e+03	5.4167e+04	3.4240e+03	1.3466e+01
2.2200e+02	7.4300e+02	1.1790e+03	4.9171e+04	3.4250e+03	1.3571e+01
2.2300e+02	9.2000e+02	4.2790e+03	1.3134e+04	3.4220e+03	1.5004e+01
2.2400e+02	3.6300e+02	2.2210e+03	3.6031e+04	3.4250e+03	1.3908e+01
2.2500e+02	4.7300e+02	2.9840e+03	2.4781e+04	3.4250e+03	1.4315e+01
2.2600e+02	2.2940e+03	4.4890e+03	1.4991e+04	3.4160e+03	1.4860e+01
2.2700e+02	1.1700e+03	2.3600e+03	2.0616e+04	3.4210e+03	1.4514e+01
2.2800e+02	1.5750e+03	5.6400e+02	5.2405e+04	3.4210e+03	1.3502e+01
2.2900e+02	7.2300e+02	2.2260e+03	5.6100e+04	3.4280e+03	1.3428e+01
2.3000e+02	4.7700e+02	4.3180e+03	4.2505e+04	3.4260e+03	1.3729e+01
2.3100e+02	2.1290e+03	2.1810e+03	4.3933e+04	3.4210e+03	1.3693e+01
2.3200e+02	2.2450e+03	2.0300e+02	2.7251e+04	3.4100e+03	1.4212e+01
2.3300e+02	1.9510e+03	2.7570e+03	1.2845e+05	3.4240e+03	1.2528e+01
2.3400e+02	1.0300e+03	3.7400e+02	2.9255e+04	3.4290e+03	1.4134e+01
2.3500e+02	1.5590e+03	1.7770e+03	4.4014e+04	3.4220e+03	1.3691e+01
2.3600e+02	2.2780e+03	3.1710e+03	1.2636e+04	3.4260e+03	1.5046e+01
2.3700e+02	1.4670e+03	1.3490e+03	1.5565e+04	3.4200e+03	1.4820e+01
2.3800e+02	2.2890e+03	3.5060e+03	1.9135e+04	3.4230e+03	1.4595e+01
2.3900e+02	2.1400e+02	7.1500e+02	3.3360e+04	3.4250e+03	1.3992e+01
2.4000e+02	1.8010e+03	2.1160e+03	4.9968e+04	3.4200e+03	1.3553e+01
2.4100e+02	1.1190e+03	2.7960e+03	3.7424e+04	3.4380e+03	1.3867e+01
2.4200e+02	1.1610e+03	1.6730e+03	2.9882e+04	3.4220e+03	1.4111e+01
2.4300e+02	2.4160e+03	2.3130e+03	3.7882e+04	3.4240e+03	1.3854e+01
2.4400e+02	1.5750e+03	3.5850e+03	4.4006e+04	3.4380e+03	1.3691e+01
2.4500e+02	1.6260e+03	1.6740e+03	1.4749e+04	3.4160e+03	1.4878e+01
2.4600e+02	6.9700e+02	5.0800e+02	2.6097e+04	3.4310e+03	1.4259e+01
2.4700e+02	2.0610e+03	9.9500e+02	1.9171e+04	3.4160e+03	1.4593e+01
2.4800e+02	9.5100e+02	1.9910e+03	1.5907e+04	3.4190e+03	1.4796e+01
2.4900e+02	1.2200e+02	1.5620e+03	1.3033e+04	3.4180e+03	1.5012e+01
2.5000e+02	1.5010e+03	4.4680e+03	2.1503e+04	3.4260e+03	1.4469e+01
2.5100e+02	5.1100e+02	1.5220e+03	3.5002e+04	3.4370e+03	1.3940e+01
2.5200e+02	2.8000e+02	7.6000e+02	7.4715e+04	3.4300e+03	1.3116e+01
2.5300e+02	8.1800e+02	1.6370e+03	3.5922e+04	3.4210e+03	1.3912e+01
2.5400e+02	1.3650e+03	4.5060e+03	1.7553e+04	3.4200e+03	1.4689e+01
2.5500e+02	8.8300e+02	4.3700e+02	2.9098e+04	3.4280e+03	1.4140e+01
2.5600e+02	1.8800e+03	1.4400e+02	1.3256e+04	3.4110e+03	1.4994e+01
2.5700e+02	8.1300e+02	2.8140e+03	1.3365e+04	3.4320e+03	1.4985e+01
2.5800e+02	2.0580e+03	2.5730e+03	1.8320e+04	3.4270e+03	1.4643e+01
2.5900e+02	9.5900e+02	1.1170e+03	2.6922e+04	3.4290e+03	1.4225e+01
2.6000e+02	2.4430e+03	1.7510e+03	1.3715e+04	3.4290e+03	1.4957e+01
2.6100e+02	1.5370e+03	1.8590e+03	1.9872e+04	3.4190e+03	1.4554e+01
2.6200e+02	9.8900e+02	2.4100e+03	2.8886e+04	3.4280e+03	1.4148e+01
2.6300e+02	2.1990e+03	2.1090e+03	2.9497e+04	3.4170e+03	1.4126e+01
2.6400e+02	2.2310e+03	2.0680e+03	5.0245e+04	3.4250e+03	1.3547e+01
2.6500e+02	9.6600e+02	1.0230e+03	6.1176e+04	3.4240e+03	1.3334e+01
2.6600e+02	1.7820e+03	2.5460e+03	4.8887e+04	3.4220e+03	1.3577e+01
2.6700e+02	2.2790e+03	4.0070e+03	1.6294e+04	3.4185e+03	1.4770e+01
2.6800e+02	2.1430e+03	4.2580e+03	2.9843e+04	3.4150e+03	1.4113e+01
2.6900e+02	2.6700e+02	3.4850e+03	1.8438e+04	3.4280e+03	1.4636e+01
2.7000e+02	2.1560e+03	3.0480e+03	1.3895e+04	3.4250e+03	1.4943e+01
2.7100e+02	2.4110e+03	4.9900e+02	1.5797e+04	3.4080e+03	1.4804e+01
2.7200e+02	2.4550e+03	1.6090e+03	2.9384e+04	3.4330e+03	1.4130e+01
2.7300e+02	1.1480e+03	4.0010e+03	3.7509e+04	3.4220e+03	1.3865e+01
2.7400e+02	2.2200e+03	3.7360e+03	1.8899e+04	3.4250e+03	1.4609e+01
2.7500e+02	9.2400e+02	6.8900e+02	3.5620e+04	3.4280e+03	1.3921e+01
2.7600e+02	2.0120e+03	3.3120e+03	2.3137e+04	3.4290e+03	1.4389e+01
2.7700e+02	3.5900e+02	4.1090e+03	1.1483e+04	3.4270e+03	1.5150e+01
2.7800e+02	2.4400e+03	2.9570e+03	1.4919e+04	3.4210e+03	1.4866e+01
2.7900e+02	1.6600e+03	4.3920e+03	4.1739e+04	3.4180e+03	1.3749e+01
2.8000e+02	1.4070e+03	2.2580e+03	1.5339e+04	3.4200e+03	1.4836e+01
2.8100e+02	1.3400e+03	3.5360e+03	1.4836e+04	3.4440e+03	1.4872e+01
2.8200e+02	2.1910e+03	2.8780e+03	2.3601e+04	3.4230e+03	1.4368e+01
2.8300e+02	2.2010e+03	3.4710e+03	4.0919e+04	3.4210e+03	1.3770e+01
2.8400e+02	2.0000e+03	1.3260e+03	2.4117e+04	3.4200e+03	1.4344e+01
2.8500e+02	1.7700e+03	3.1540e+03	1.0303e+04	3.4450e+03	1.5268e+01
2.8600e+02	1.8500e+03	1.5500e+03	2.8442e+04	3.4170e+03	1.4165e+01
2.8700e+02	1.9500e+03	2.4010e+03	1.1600e+04	3.4210e+03	1.5139e+01
2.8800e+02	1.5250e+03	3.5610e+03	1.2027e+04	3.4440e+03	1.5100e+01
2.8900e+02	2.2160e+03	4.1930e+03	1.7600e+04	3.4150e+03	1.4686e+01
2.9000e+02	1.3220e+03	2.3950e+03	1.0637e+04	3.4250e+03	1.5233e+01
2.9100e+02	1.8910e+03	1.3970e+03	3.1858e+04	3.4160e+03	1.4042e+01
